date,Strategy,SP500,Strategy_CumPnL,SP500_CumPnL
2017-04-04,0.007520560332091607,0.0019294927644020188,-0.09519225338639706,0.14980610396418192
2017-04-05,0.000736181509349635,-0.0008271509105022279,-0.09445607187704742,0.1489789530536797
2017-04-06,0.00045389369995717515,0.0006877403907383783,-0.09400217817709025,0.14966669344441808
2017-04-07,0.0012051952847721803,-0.0014339289653649834,-0.09279698289231807,0.1482327644790531
2017-04-10,0.002328531817418815,-0.0037599095922304926,-0.09046845107489926,0.1444728548868226
2017-04-11,-0.003015448418236525,-0.006814702357852864,-0.09348389949313578,0.13765815252896973
2017-04-12,0.00400580228977789,0.008613323600764389,-0.08947809720335789,0.14627147612973412
2017-04-13,-0.009524312253193562,-0.0029033507733046138,-0.09900240945655145,0.1433681253564295
2017-04-17,-0.0007240319798477051,-0.0017163423974997372,-0.09972644143639915,0.14165178295892977
2017-04-18,0.00406960951197603,0.007557192163101911,-0.09565683192442312,0.14920897512203168
2017-04-19,-0.00127043618435389,-0.0030350108666123976,-0.09692726810877701,0.1461739642554193
2017-04-20,-0.0007643404183930248,0.010840085324159476,-0.09769160852717004,0.15701404957957876
2017-04-21,0.0014759501213828753,0.006090600846618832,-0.09621565840578716,0.1631046504261976
2017-04-24,0.0013133878444810902,-0.0004856380907726221,-0.09490227056130607,0.16261901233542497
2017-04-25,-0.00548072262034105,0.0005528911600243269,-0.10038299318164712,0.1631719034954493
2017-04-26,-0.003115376354839645,-0.0019131184668260692,-0.10349836953648676,0.16125878502862323
2017-04-27,-0.007312886596863575,0.00173223722842053,-0.11081125613335034,0.16299102225704376
2017-04-28,0.0005979088899061151,0.001189115406999841,-0.11021334724344423,0.1641801376640436
2017-05-01,-6.13072763051249e-05,-0.0012713441536987835,-0.11027465451974935,0.16290879351034482
2017-05-02,-0.00688684112325661,0.000582045366039452,-0.11716149564300596,0.16349083887638427
2017-05-03,0.00976467364141477,0.004088687267735702,-0.10739682200159119,0.16757952614411997
2017-05-04,0.0022057666581441755,3.751109703298283e-05,-0.10519105534344701,0.16761703724115296
2017-05-05,-0.004464383676100581,-0.0010252648600889147,-0.1096554390195476,0.16659177238106404
2017-05-08,0.004417502957070155,0.0011306176259533451,-0.10523793606247744,0.16772239000701739
2017-05-09,-0.00021161785976419017,-0.002162833436821554,-0.10544955392224163,0.16555955657019583
2017-05-10,-0.005984821154109295,-0.0014784250179582514,-0.11143437507635093,0.16408113155223758
2017-05-11,-0.0011596932374146104,0.004776444016897363,-0.11259406831376553,0.16885757556913494
2017-05-12,-0.008945697432389786,-0.0006868360584768585,-0.12153976574615533,0.16817073951065808
2017-05-15,0.00574005981343158,-0.01817825856948263,-0.11579970593272375,0.14999248094117545
2017-05-16,-0.0056107668680558855,0.0036868431882495223,-0.12141047280077963,0.15367932412942498
2017-05-17,-0.012021634943691937,0.00676749573068669,-0.13343210774447156,0.16044681986011167
2017-05-18,-0.00185001774067662,0.005160114706536767,-0.13528212548514817,0.16560693456664843
2017-05-19,-0.005163337793777731,0.0018379127993919386,-0.1404454632789259,0.16744484736604037
2017-05-22,-0.00167900662851656,0.0024891386829661855,-0.14212446990744246,0.16993398604900656
2017-05-23,-0.0021659497097370603,0.004441875070184231,-0.1442904196171795,0.1743758611191908
2017-05-24,0.002497532542921985,0.0003105500047617671,-0.14179288707425752,0.17468641112395256
2017-05-25,-0.0034506387032462904,-0.0012045599423798903,-0.14524352577750382,0.17348185118157267
2017-05-26,0.0029268800099392853,-0.00046002544645251664,-0.14231664576756453,0.17302182573512015
2017-05-30,0.0069704611889807935,0.007571108715482167,-0.13534618457858374,0.18059293445060232
2017-05-31,-0.01179488906484988,0.003707727381216941,-0.14714107364343362,0.18430066183181926
2017-06-01,0.0011314996783490803,-0.0012176772294358873,-0.14600957396508454,0.18308298460238337
2017-06-02,0.006500228684198376,-0.0027790320594393014,-0.13950934528088615,0.18030395254294407
2017-06-05,-0.010704838235756697,0.001568333655781684,-0.15021418351664284,0.18187228619872575
2017-06-06,-0.00046661265821373583,0.0002671445128517025,-0.15068079617485658,0.18213943071157745
2017-06-07,0.017398932066158397,-0.0008299812227020587,-0.1332818641086982,0.1813094494888754
2017-06-08,0.00863195968805769,-0.000978710980068076,-0.1246499044206405,0.18033073850880732
2017-06-09,-0.0017963199610035502,0.004511420562363311,-0.12644622438164405,0.18484215907117063
2017-06-12,-0.0051258657375987575,-0.0009957588050893973,-0.1315720901192428,0.18384640026608123
2017-06-13,-0.00031235782578163505,-0.002239614097263254,-0.13188444794502444,0.18160678616881798
2017-06-14,-0.00147360821744147,0.00028366345181418673,-0.1333580561624659,0.18189044962063217
2017-06-15,-0.0006860335011435501,0.00834720424141544,-0.13404408966360945,0.1902376538620476
2017-06-16,-0.00543689560051197,-0.006696665117833511,-0.13948098526412142,0.1835409887442141
2017-06-19,-0.00891555830390082,-0.0005826764545369123,-0.14839654356802223,0.18295831228967718
2017-06-20,-0.000523883648919025,-0.00045573798760889517,-0.14892042721694126,0.1825025743020683
2017-06-21,0.002617202776122385,0.0015608954610804027,-0.1463032244408189,0.1840634697631487
2017-06-22,0.007561235091329861,0.00031579379075585834,-0.13874198934948903,0.18437926355390455
2017-06-23,0.0064063286457249164,-0.008072749039592986,-0.13233566070376412,0.17630651451431156
2017-06-26,-0.0030730889715770296,0.0088080417296994,-0.13540874967534117,0.18511455624401096
2017-06-27,0.0011345606726613452,-0.008600027041533398,-0.13427418900267982,0.17651452920247757
2017-06-28,0.00347310030431846,0.0015332479232963436,-0.13080108869836135,0.1780477771257739
2017-06-29,-0.00251105217621828,0.0023107934687074394,-0.13331214087457963,0.18035857059448135
2017-06-30,-0.010405372083648931,0.0014532669688471778,-0.14371751295822854,0.18181183756332853
2017-07-03,0.002087387232711105,-0.00936880791271677,-0.14163012572551745,0.17244302965061176
2017-07-05,-0.00675979111886695,0.006403153854134258,-0.1483899168443844,0.17884618350474601
2017-07-06,-0.0050569324715223655,0.0009277661864273146,-0.15344684931590677,0.17977394969117333
2017-07-07,0.0011974237463121553,-0.0007827208199616686,-0.15224942556959462,0.17899122887121166
2017-07-10,0.00136871441720474,0.007305619802682184,-0.15088071115238988,0.18629684867389384
2017-07-11,0.0022714837490892897,0.00187455233807432,-0.1486092274033006,0.18817140101196816
2017-07-12,0.0008703095970804354,0.0046735271648765675,-0.14773891780622017,0.19284492817684473
2017-07-13,0.002427135550384595,-5.286121491343554e-05,-0.14531178225583558,0.1927920669619313
2017-07-14,-0.005302312018703985,0.0005977699520971491,-0.15061409427453956,0.19338983691402845
2017-07-17,-0.0030353174332239897,0.0053726514969865136,-0.15364941170776356,0.19876248841101496
2017-07-18,-0.0014601854825911202,-0.00015360796821128897,-0.15510959719035466,0.19860888044280367
